event_id,employee_id,platform,event_type,timestamp
EV005768,EMP0260,Salesforce,TicketUpdate,2026-02-22T22:43
EV005769,EMP0260,Salesforce,Login,2026-05-24T11:05
EV005770,EMP0260,Salesforce,TokenUse,2026-03-08T02:49
EV005771,EMP0260,Okta,RoleChange,2025-12-29T20:24
EV005772,EMP0260,AD,Logout,2026-01-22T02:51
EV005773,EMP0260,Okta,RoleChange,2026-04-26T14:52
EV005774,EMP0260,AD,TokenUse,2026-02-23T04:04
EV005775,EMP0260,Salesforce,DataExport,2026-01-13T00:25
EV005776,EMP0260,AWS,TokenUse,2026-02-21T18:15
EV005777,EMP0260,AD,TokenUse,2026-04-05T17:20
EV005778,EMP0260,GitHub,TokenUse,2026-05-29T22:41
EV005779,EMP0260,Salesforce,Login,2026-03-17T15:54
EV005780,EMP0260,AD,RepoAccess,2026-02-10T02:03
EV005781,EMP0260,AD,RepoAccess,2026-02-01T07:08
EV005782,EMP0261,Salesforce,TicketUpdate,2026-01-31T03:07
EV005783,EMP0261,Okta,Login,2026-05-11T01:30
EV005784,EMP0261,Okta,RoleChange,2026-02-19T04:14
EV005785,EMP0261,Okta,S3Access,2026-02-27T17:51
EV005786,EMP0261,AWS,DataExport,2026-01-23T05:00
EV005787,EMP0261,AWS,RepoAccess,2026-03-08T07:51
EV005788,EMP0261,Salesforce,TicketUpdate,2026-01-13T02:30
EV005789,EMP0261,AD,TokenUse,2026-04-01T15:04
EV005790,EMP0261,AD,TicketUpdate,2026-04-09T19:57
EV005791,EMP0261,AD,Logout,2026-02-18T02:18
EV005792,EMP0261,AD,Login,2026-01-30T22:29
EV005793,EMP0261,AD,S3Access,2026-01-29T03:20
EV005794,EMP0261,AWS,S3Access,2026-02-27T16:35
EV005795,EMP0261,Okta,Login,2026-03-28T19:58
EV005796,EMP0261,Okta,RoleChange,2026-05-17T10:40
EV005797,EMP0261,AD,TicketUpdate,2026-04-29T06:35
EV005798,EMP0261,Okta,DataExport,2026-04-04T20:27
EV005799,EMP0261,AWS,DataExport,2026-03-25T01:09
EV005800,EMP0261,GitHub,RoleChange,2026-03-25T02:53
EV005801,EMP0261,Salesforce,Login,2026-02-17T14:20
EV005802,EMP0261,GitHub,Logout,2026-04-16T13:08
EV005803,EMP0262,Salesforce,S3Access,2026-02-11T03:33
EV005804,EMP0262,Okta,DataExport,2026-02-02T01:46
EV005805,EMP0262,GitHub,TokenUse,2026-04-27T15:19
EV005806,EMP0262,AWS,RoleChange,2026-04-25T00:09
EV005807,EMP0262,AD,RepoAccess,2025-12-31T06:25
EV005808,EMP0262,AWS,TicketUpdate,2026-05-23T01:21
EV005809,EMP0262,GitHub,RepoAccess,2026-03-16T02:58
EV005810,EMP0262,Salesforce,RoleChange,2026-05-16T09:26
EV005811,EMP0262,AWS,DataExport,2026-03-02T10:36
EV005812,EMP0262,AD,TokenUse,2026-03-27T18:48
EV005813,EMP0262,Salesforce,Login,2026-05-04T01:51
EV005814,EMP0262,AWS,RoleChange,2026-02-26T11:12
EV005815,EMP0262,AD,Login,2026-01-08T00:42
EV005816,EMP0262,Okta,RoleChange,2026-03-10T04:46
EV005817,EMP0262,AWS,DataExport,2026-01-08T23:31
EV005818,EMP0262,Okta,Logout,2026-02-20T23:01
EV005819,EMP0262,GitHub,TokenUse,2026-05-05T02:37
EV005820,EMP0262,Okta,Login,2026-01-27T20:56
EV005821,EMP0262,AWS,Login,2026-01-13T20:16
EV005822,EMP0262,AWS,Logout,2026-03-31T10:26
EV005823,EMP0262,Okta,S3Access,2026-04-10T11:10
EV005824,EMP0262,Okta,S3Access,2026-04-26T06:14
EV005825,EMP0262,AWS,S3Access,2026-02-11T00:15
EV005826,EMP0262,Okta,RoleChange,2026-02-17T01:48
EV005827,EMP0262,AD,Login,2026-05-06T07:33
EV005828,EMP0263,AWS,S3Access,2026-04-12T21:51
EV005829,EMP0263,AD,TokenUse,2026-04-02T04:39
EV005830,EMP0263,GitHub,RepoAccess,2026-02-24T01:41
EV005831,EMP0263,AWS,Logout,2026-05-01T06:10
EV005832,EMP0263,AD,S3Access,2026-04-16T06:22
EV005833,EMP0263,Salesforce,TicketUpdate,2026-02-15T09:12
EV005834,EMP0263,AWS,TicketUpdate,2025-12-23T05:49
EV005835,EMP0263,AD,RepoAccess,2026-03-15T22:46
EV005836,EMP0263,AWS,RepoAccess,2025-12-25T01:32
EV005837,EMP0263,GitHub,TicketUpdate,2026-01-11T08:34
EV005838,EMP0263,Okta,TokenUse,2026-03-25T16:38
EV005839,EMP0263,AD,Login,2026-03-02T08:38
EV005840,EMP0263,AWS,DataExport,2026-01-25T04:07
EV005841,EMP0263,AWS,DataExport,2026-05-21T07:22
EV005842,EMP0263,Salesforce,S3Access,2026-05-23T00:49
EV005843,EMP0263,Okta,DataExport,2026-03-04T07:36
EV005844,EMP0263,Okta,TokenUse,2026-04-17T14:44
EV005845,EMP0263,AWS,TicketUpdate,2026-05-17T22:31
EV005846,EMP0263,AWS,S3Access,2026-05-18T08:12
EV005847,EMP0263,Okta,Logout,2026-02-06T19:57
EV005848,EMP0263,GitHub,RepoAccess,2026-04-05T20:43
EV005849,EMP0263,AWS,RoleChange,2026-04-30T15:12
EV005850,EMP0263,AD,TokenUse,2026-01-24T12:42
EV005851,EMP0263,GitHub,RoleChange,2026-02-18T14:55
EV005852,EMP0263,Salesforce,Login,2026-05-23T07:32
EV005853,EMP0264,Salesforce,Logout,2026-02-13T20:50
EV005854,EMP0264,Salesforce,DataExport,2026-01-31T14:48
EV005855,EMP0264,AWS,TokenUse,2026-02-01T16:03
EV005856,EMP0264,Okta,TokenUse,2026-05-24T07:55
EV005857,EMP0264,GitHub,TicketUpdate,2026-01-08T08:48
EV005858,EMP0264,GitHub,S3Access,2026-03-07T20:13
EV005859,EMP0264,Okta,RoleChange,2026-02-27T05:05
EV005860,EMP0264,AD,Login,2026-03-11T19:19
EV005861,EMP0264,AWS,TokenUse,2026-05-19T15:29
EV005862,EMP0264,AWS,TicketUpdate,2026-01-01T15:12
EV005863,EMP0264,AWS,Logout,2026-03-04T13:43
EV005864,EMP0264,Okta,TicketUpdate,2026-05-03T17:54
EV005865,EMP0264,Salesforce,Logout,2026-02-09T20:33
EV005866,EMP0264,AWS,Login,2026-05-16T01:06
EV005867,EMP0264,GitHub,Login,2026-01-20T06:32
EV005868,EMP0264,Okta,Login,2026-01-30T09:46
EV005869,EMP0264,Okta,RepoAccess,2026-02-18T02:17
EV005870,EMP0264,GitHub,S3Access,2026-04-23T08:22
EV005871,EMP0264,Okta,Logout,2026-05-11T07:25
EV005872,EMP0264,AD,TicketUpdate,2026-05-29T18:29
EV005873,EMP0264,Okta,S3Access,2026-04-12T14:06
EV005874,EMP0264,Okta,TicketUpdate,2026-03-14T02:25
EV005875,EMP0265,AD,TokenUse,2026-02-03T10:05
EV005876,EMP0265,GitHub,RoleChange,2026-04-26T05:06
EV005877,EMP0265,AD,S3Access,2026-02-19T10:26
EV005878,EMP0265,AD,Logout,2026-04-01T13:23
EV005879,EMP0265,AD,RepoAccess,2026-05-22T20:03
EV005880,EMP0265,GitHub,TokenUse,2026-05-10T02:53
EV005881,EMP0265,Okta,Logout,2026-04-01T20:43
EV005882,EMP0265,AD,Login,2026-04-16T22:10
EV005883,EMP0265,AWS,TokenUse,2026-03-03T21:58
EV005884,EMP0265,AD,RoleChange,2026-02-25T10:31
EV005885,EMP0265,AD,TokenUse,2026-01-03T18:49
EV005886,EMP0265,Okta,TicketUpdate,2026-03-06T23:24
EV005887,EMP0265,AWS,Login,2026-05-08T10:43
EV005888,EMP0265,Okta,Logout,2026-05-06T14:09
EV005889,EMP0265,Salesforce,RepoAccess,2026-03-26T23:52
EV005890,EMP0265,Okta,Logout,2026-01-23T10:59
EV005891,EMP0265,GitHub,TokenUse,2026-03-15T19:40
EV005892,EMP0265,AWS,Logout,2026-01-11T15:51
EV005893,EMP0265,Okta,Login,2026-02-26T22:31
EV005894,EMP0265,GitHub,S3Access,2026-05-16T09:30
EV005895,EMP0265,GitHub,RepoAccess,2026-02-23T08:24
EV005896,EMP0265,GitHub,S3Access,2026-04-27T12:40
EV005897,EMP0266,Salesforce,Logout,2026-05-29T13:58
EV005898,EMP0266,GitHub,S3Access,2026-05-12T02:43
EV005899,EMP0266,Okta,Logout,2026-01-10T21:08
EV005900,EMP0266,AWS,RepoAccess,2026-02-02T20:58
EV005901,EMP0266,Okta,S3Access,2026-03-28T00:45
EV005902,EMP0266,GitHub,RepoAccess,2026-03-17T20:17
EV005903,EMP0266,Salesforce,TokenUse,2025-12-27T15:34
EV005904,EMP0266,Salesforce,TicketUpdate,2026-05-24T14:10
EV005905,EMP0266,AWS,RoleChange,2026-01-12T07:00
EV005906,EMP0266,GitHub,Login,2026-02-10T06:31
EV005907,EMP0266,AWS,Logout,2026-01-30T03:25
EV005908,EMP0266,Okta,S3Access,2025-12-29T23:59
EV005909,EMP0266,GitHub,DataExport,2026-03-15T07:26
EV005910,EMP0266,AWS,DataExport,2026-05-19T07:39
EV005911,EMP0266,Okta,Login,2026-05-09T11:40
EV005912,EMP0266,AD,RepoAccess,2026-02-09T04:36
EV005913,EMP0266,Salesforce,RepoAccess,2026-01-05T15:45
EV005914,EMP0266,GitHub,Login,2026-02-25T12:36
EV005915,EMP0266,AWS,RepoAccess,2026-01-23T10:10
EV005916,EMP0266,AWS,S3Access,2026-03-12T10:23
EV005917,EMP0266,GitHub,TicketUpdate,2026-04-21T10:33
EV005918,EMP0266,Okta,DataExport,2026-02-24T15:51
EV005919,EMP0267,Salesforce,DataExport,2026-05-04T02:46
EV005920,EMP0267,Okta,RepoAccess,2025-12-25T18:42
EV005921,EMP0267,Salesforce,RepoAccess,2026-01-16T23:59
EV005922,EMP0267,AWS,RoleChange,2026-02-12T00:46
EV005923,EMP0267,Okta,S3Access,2026-03-06T16:09
EV005924,EMP0267,AD,Login,2026-02-02T20:53
EV005925,EMP0267,AWS,DataExport,2025-12-28T08:56
EV005926,EMP0267,AWS,TokenUse,2026-02-20T22:07
EV005927,EMP0267,AD,DataExport,2026-02-28T15:11
EV005928,EMP0267,Okta,RepoAccess,2026-03-27T05:59
EV005929,EMP0267,Okta,DataExport,2026-05-21T18:42
EV005930,EMP0267,Salesforce,TicketUpdate,2025-12-25T04:26
EV005931,EMP0267,AD,RoleChange,2026-01-19T02:45
EV005932,EMP0267,GitHub,S3Access,2026-03-11T21:17
EV005933,EMP0267,Okta,Logout,2026-02-02T03:11
EV005934,EMP0267,GitHub,RepoAccess,2026-05-30T08:09
EV005935,EMP0267,AD,Logout,2026-01-10T19:11
EV005936,EMP0267,Okta,S3Access,2026-01-11T03:00
EV005937,EMP0267,Salesforce,DataExport,2026-04-01T10:19
EV005938,EMP0267,Okta,Login,2026-05-28T13:40
EV005939,EMP0267,AD,Login,2026-04-04T18:33
EV005940,EMP0267,Salesforce,RoleChange,2026-04-15T22:51
EV005941,EMP0267,Okta,TokenUse,2026-04-01T21:31
EV005942,EMP0267,GitHub,DataExport,2026-03-17T01:45
EV005943,EMP0267,Okta,TicketUpdate,2026-01-24T02:48
EV005944,EMP0267,AWS,TicketUpdate,2026-03-11T05:28
EV005945,EMP0267,AWS,RoleChange,2025-12-30T16:49
EV005946,EMP0267,Salesforce,TokenUse,2026-03-17T09:51
EV005947,EMP0268,Okta,TokenUse,2026-04-21T22:05
EV005948,EMP0268,AWS,DataExport,2026-05-03T22:35
EV005949,EMP0268,AWS,S3Access,2026-03-09T20:37
EV005950,EMP0268,Okta,TicketUpdate,2026-01-31T04:49
EV005951,EMP0268,AD,Login,2026-01-25T04:32
EV005952,EMP0268,Salesforce,Login,2026-04-27T21:44
EV005953,EMP0268,Okta,TicketUpdate,2026-01-12T13:13
EV005954,EMP0268,AWS,RepoAccess,2025-12-29T16:40
EV005955,EMP0268,Okta,RepoAccess,2026-04-19T21:49
EV005956,EMP0268,Okta,RoleChange,2026-01-01T19:46
EV005957,EMP0268,AWS,S3Access,2026-05-17T04:20
EV005958,EMP0268,Okta,S3Access,2026-05-07T12:01
EV005959,EMP0268,AD,Login,2026-03-18T15:37
EV005960,EMP0268,AWS,RoleChange,2026-05-02T01:00
EV005961,EMP0268,Okta,S3Access,2026-04-09T16:41
EV005962,EMP0268,AD,Logout,2026-02-07T15:30
EV005963,EMP0268,GitHub,Logout,2026-02-26T03:40
EV005964,EMP0268,Okta,DataExport,2026-03-12T20:52
EV005965,EMP0268,AD,Login,2026-03-10T19:04
EV005966,EMP0268,Salesforce,RepoAccess,2026-05-30T05:12
EV005967,EMP0268,Salesforce,Login,2026-05-02T20:50
EV005968,EMP0268,Okta,DataExport,2025-12-30T21:06
EV005969,EMP0268,GitHub,TokenUse,2026-02-19T05:42
EV005970,EMP0268,AWS,RepoAccess,2026-03-09T01:50
EV005971,EMP0268,GitHub,S3Access,2025-12-29T12:07
EV005972,EMP0268,AD,Logout,2026-02-27T20:38
EV005973,EMP0269,GitHub,Logout,2026-03-28T04:48
EV005974,EMP0269,AWS,Logout,2026-04-26T12:49
EV005975,EMP0269,AD,TokenUse,2026-04-29T16:38
EV005976,EMP0269,Salesforce,DataExport,2026-02-07T14:16
EV005977,EMP0269,AWS,RoleChange,2026-04-17T14:52
EV005978,EMP0269,Okta,RepoAccess,2026-04-08T13:08
EV005979,EMP0269,AWS,TokenUse,2026-03-02T02:13
EV005980,EMP0269,GitHub,TokenUse,2026-02-18T17:26
EV005981,EMP0269,Okta,S3Access,2026-05-24T01:04
EV005982,EMP0269,AD,TicketUpdate,2026-01-08T10:11
EV005983,EMP0269,Okta,RepoAccess,2026-05-13T08:10
EV005984,EMP0269,AWS,TokenUse,2026-04-30T23:24
EV005985,EMP0269,AD,S3Access,2026-01-04T21:54
EV005986,EMP0269,AWS,S3Access,2026-01-29T10:55
EV005987,EMP0269,Okta,TokenUse,2026-04-19T19:31
EV005988,EMP0269,GitHub,Login,2026-04-26T06:05
EV005989,EMP0269,AD,Login,2026-01-25T18:59
EV005990,EMP0269,AWS,TicketUpdate,2026-01-05T19:18
EV005991,EMP0269,AWS,DataExport,2026-03-07T16:04
EV005992,EMP0269,Salesforce,Login,2026-04-25T15:40
EV005993,EMP0269,AD,RoleChange,2026-04-15T16:51
EV005994,EMP0269,GitHub,TokenUse,2026-03-01T07:26
EV005995,EMP0269,Okta,DataExport,2026-03-29T12:38
EV005996,EMP0269,AWS,TicketUpdate,2026-01-06T18:38
EV005997,EMP0269,AWS,DataExport,2026-02-08T16:14
EV005998,EMP0269,AD,S3Access,2026-04-26T08:07
EV005999,EMP0269,GitHub,Logout,2026-02-10T07:25
EV006000,EMP0269,Salesforce,S3Access,2026-01-11T09:38
EV006001,EMP0270,GitHub,TokenUse,2026-03-25T14:55
EV006002,EMP0270,GitHub,Login,2026-05-16T08:57
EV006003,EMP0270,Okta,DataExport,2026-01-29T10:28
EV006004,EMP0270,Salesforce,RepoAccess,2026-04-20T07:41
EV006005,EMP0270,AD,RepoAccess,2026-01-11T19:54
EV006006,EMP0270,Okta,DataExport,2026-01-23T00:36
EV006007,EMP0270,Salesforce,TokenUse,2026-05-12T21:15
EV006008,EMP0270,AWS,Logout,2026-01-26T03:08
EV006009,EMP0270,AD,DataExport,2026-02-04T15:37
EV006010,EMP0270,GitHub,RepoAccess,2026-01-05T05:10
EV006011,EMP0270,AD,DataExport,2026-05-31T04:55
EV006012,EMP0270,AD,S3Access,2026-03-01T12:27
EV006013,EMP0270,Salesforce,RepoAccess,2026-03-11T07:36
EV006014,EMP0270,Salesforce,RoleChange,2026-03-19T15:20
EV006015,EMP0270,AWS,TicketUpdate,2026-05-03T11:41
EV006016,EMP0270,Salesforce,S3Access,2026-05-03T01:17
EV006017,EMP0270,Salesforce,Logout,2026-03-14T17:10
EV006018,EMP0270,AWS,DataExport,2026-05-26T14:47
EV006019,EMP0270,Okta,Login,2026-03-15T10:58
EV006020,EMP0270,AWS,RepoAccess,2026-02-17T22:48
EV006021,EMP0270,Okta,Login,2026-05-21T10:39
EV006022,EMP0270,AD,S3Access,2026-02-27T02:09
EV006023,EMP0270,AWS,DataExport,2026-04-17T20:08
EV006024,EMP0270,Okta,Logout,2026-01-09T11:12
EV006025,EMP0270,AWS,TicketUpdate,2026-05-18T18:35
EV006026,EMP0270,GitHub,Logout,2026-05-27T03:11
EV006027,EMP0270,GitHub,Logout,2026-05-20T22:41
EV006028,EMP0270,GitHub,TokenUse,2026-05-16T00:56
EV006029,EMP0271,Salesforce,RoleChange,2026-01-30T08:35
EV006030,EMP0271,Salesforce,Logout,2026-03-14T20:15
EV006031,EMP0271,AD,Login,2026-04-21T01:07
EV006032,EMP0271,AWS,TicketUpdate,2026-03-11T02:54
EV006033,EMP0271,AD,RoleChange,2026-02-15T14:57
EV006034,EMP0271,AWS,TokenUse,2026-05-13T00:03
EV006035,EMP0271,AWS,DataExport,2026-05-15T07:33
EV006036,EMP0271,AWS,TokenUse,2026-04-27T05:27
EV006037,EMP0271,GitHub,TicketUpdate,2026-02-08T15:09
EV006038,EMP0271,GitHub,S3Access,2026-01-10T12:52
EV006039,EMP0271,Salesforce,RoleChange,2026-04-20T09:53
EV006040,EMP0271,AWS,RepoAccess,2026-05-28T23:04
EV006041,EMP0271,Salesforce,DataExport,2026-03-05T00:58
EV006042,EMP0271,Salesforce,Logout,2026-04-11T12:39
EV006043,EMP0271,AWS,S3Access,2026-02-06T18:16
EV006044,EMP0271,AD,DataExport,2026-05-23T17:20
EV006045,EMP0271,AD,DataExport,2026-02-03T00:35
EV006046,EMP0271,Okta,TokenUse,2026-01-09T19:35
EV006047,EMP0271,GitHub,TicketUpdate,2026-01-01T11:34
EV006048,EMP0271,AD,S3Access,2026-01-18T22:11
EV006049,EMP0271,GitHub,RepoAccess,2025-12-30T07:07
EV006050,EMP0271,AD,TicketUpdate,2025-12-31T21:04
EV006051,EMP0271,AWS,S3Access,2026-04-17T23:27
EV006052,EMP0271,AD,Logout,2026-03-13T11:09
EV006053,EMP0271,Okta,TokenUse,2026-01-25T00:29
EV006054,EMP0271,Okta,RoleChange,2026-03-05T05:25
EV006055,EMP0271,AWS,DataExport,2026-03-24T17:52
EV006056,EMP0271,Salesforce,RepoAccess,2026-02-28T01:05
EV006057,EMP0272,AWS,Login,2026-02-14T08:39
EV006058,EMP0272,Okta,Login,2026-02-06T15:28
EV006059,EMP0272,Okta,Logout,2026-03-02T22:49
EV006060,EMP0272,AWS,S3Access,2026-05-16T05:53
EV006061,EMP0272,AD,Logout,2026-04-05T10:24
EV006062,EMP0272,AD,S3Access,2026-04-20T22:06
EV006063,EMP0272,AWS,TicketUpdate,2026-01-01T11:45
EV006064,EMP0272,Okta,DataExport,2026-05-02T21:45
EV006065,EMP0272,AD,Login,2025-12-26T22:03
EV006066,EMP0272,Okta,RoleChange,2026-02-13T20:42
EV006067,EMP0272,GitHub,RoleChange,2026-02-27T08:12
EV006068,EMP0272,Salesforce,DataExport,2026-02-10T06:24
EV006069,EMP0272,AD,S3Access,2026-01-28T10:54
EV006070,EMP0272,Okta,TokenUse,2026-01-18T17:15
EV006071,EMP0272,AWS,Logout,2026-04-16T19:43
EV006072,EMP0272,AWS,TicketUpdate,2026-04-14T07:20
EV006073,EMP0272,AWS,RoleChange,2026-01-25T04:22
EV006074,EMP0272,Okta,DataExport,2026-01-12T09:10
EV006075,EMP0272,AD,TokenUse,2026-03-28T18:43
EV006076,EMP0272,AWS,TokenUse,2026-04-12T08:15
EV006077,EMP0272,Okta,Logout,2026-03-08T01:46
EV006078,EMP0272,AD,RepoAccess,2026-05-15T22:08
EV006079,EMP0272,GitHub,DataExport,2026-04-23T05:57
EV006080,EMP0272,GitHub,S3Access,2026-03-31T21:32
EV006081,EMP0272,GitHub,S3Access,2025-12-26T23:01
EV006082,EMP0272,Salesforce,TokenUse,2026-02-09T08:12
EV006083,EMP0272,AD,RoleChange,2026-03-04T02:55
EV006084,EMP0272,GitHub,TicketUpdate,2026-04-27T11:04
EV006085,EMP0273,Okta,DataExport,2026-02-10T09:13
EV006086,EMP0273,Okta,TicketUpdate,2026-03-30T06:25
EV006087,EMP0273,Salesforce,TokenUse,2026-03-19T13:21
EV006088,EMP0273,AD,RoleChange,2026-02-10T06:02
EV006089,EMP0273,AD,DataExport,2026-04-25T12:45
EV006090,EMP0273,Salesforce,TokenUse,2026-05-19T20:04
EV006091,EMP0273,Salesforce,RoleChange,2026-05-27T02:42
EV006092,EMP0273,AD,Login,2026-01-05T15:36
EV006093,EMP0273,AD,DataExport,2026-04-17T14:43
EV006094,EMP0273,AD,S3Access,2026-03-27T19:44
EV006095,EMP0273,Salesforce,TokenUse,2026-05-11T02:16
EV006096,EMP0273,AD,Logout,2026-01-30T10:50
EV006097,EMP0273,AD,Logout,2026-05-30T21:02
EV006098,EMP0273,AWS,RoleChange,2026-03-19T07:10
EV006099,EMP0273,Okta,Login,2026-01-17T09:04
EV006100,EMP0273,Salesforce,Login,2026-01-27T09:02
EV006101,EMP0273,GitHub,Logout,2026-02-25T04:12
EV006102,EMP0273,AWS,RepoAccess,2025-12-26T08:15
EV006103,EMP0273,AD,RoleChange,2026-01-01T23:47
EV006104,EMP0273,AD,S3Access,2026-03-16T12:31
EV006105,EMP0273,AWS,S3Access,2026-05-24T00:55
EV006106,EMP0274,GitHub,Logout,2026-03-07T14:58
EV006107,EMP0274,AWS,RepoAccess,2026-04-10T04:12
EV006108,EMP0274,AWS,TicketUpdate,2026-02-24T18:34
EV006109,EMP0274,GitHub,TicketUpdate,2026-03-31T19:32
EV006110,EMP0274,AWS,TokenUse,2026-05-20T11:49
EV006111,EMP0274,AD,RepoAccess,2026-05-03T01:55
EV006112,EMP0274,AWS,Logout,2026-05-06T11:08
EV006113,EMP0274,Salesforce,Login,2026-05-06T00:57
EV006114,EMP0274,Okta,TokenUse,2026-04-02T03:02
EV006115,EMP0274,Okta,DataExport,2026-05-11T11:49
EV006116,EMP0274,Salesforce,Logout,2026-05-31T21:59
EV006117,EMP0274,Okta,TicketUpdate,2026-05-22T15:27
EV006118,EMP0274,AD,RepoAccess,2026-01-09T09:30
EV006119,EMP0274,Okta,S3Access,2026-02-25T11:54
EV006120,EMP0274,AD,TicketUpdate,2026-02-07T00:31
EV006121,EMP0274,GitHub,RoleChange,2026-03-19T22:37
EV006122,EMP0274,Okta,DataExport,2026-04-28T21:45
EV006123,EMP0274,Salesforce,S3Access,2026-01-31T13:29
EV006124,EMP0274,AWS,TicketUpdate,2026-02-07T05:11
EV006125,EMP0275,Salesforce,TicketUpdate,2026-03-22T00:15
EV006126,EMP0275,GitHub,Logout,2026-01-25T02:16
EV006127,EMP0275,Salesforce,RepoAccess,2026-05-05T19:56
EV006128,EMP0275,Salesforce,TokenUse,2026-03-14T19:54
EV006129,EMP0275,GitHub,S3Access,2026-02-14T16:25
EV006130,EMP0275,Okta,TicketUpdate,2026-01-14T05:49
EV006131,EMP0275,AD,RoleChange,2026-04-18T20:48
EV006132,EMP0275,AD,DataExport,2026-02-28T13:32
EV006133,EMP0275,Salesforce,S3Access,2025-12-26T13:24
EV006134,EMP0275,Okta,TokenUse,2026-04-03T05:13
EV006135,EMP0275,AD,TicketUpdate,2026-01-04T04:07
EV006136,EMP0275,AD,RepoAccess,2026-02-20T12:09
EV006137,EMP0275,Okta,TicketUpdate,2026-05-03T09:27
EV006138,EMP0275,AD,Logout,2026-01-05T07:27
EV006139,EMP0275,AD,Logout,2026-03-16T13:58
EV006140,EMP0275,Salesforce,RoleChange,2026-01-31T03:13
EV006141,EMP0275,Okta,S3Access,2026-04-29T06:41
EV006142,EMP0275,AD,TicketUpdate,2026-02-03T11:09
EV006143,EMP0275,GitHub,RoleChange,2026-02-04T23:10
EV006144,EMP0275,AD,TokenUse,2026-02-07T18:04
EV006145,EMP0275,AWS,TokenUse,2026-03-25T05:28
EV006146,EMP0275,GitHub,TokenUse,2026-01-02T02:19
EV006147,EMP0275,AWS,DataExport,2026-04-23T23:23
EV006148,EMP0276,AWS,Login,2026-03-27T14:45
EV006149,EMP0276,Salesforce,DataExport,2026-02-12T11:55
EV006150,EMP0276,GitHub,RepoAccess,2026-04-26T20:30
EV006151,EMP0276,AWS,Logout,2026-05-12T16:05
EV006152,EMP0276,AWS,RoleChange,2026-03-05T20:18
EV006153,EMP0276,AD,TicketUpdate,2026-01-23T16:00
EV006154,EMP0276,Salesforce,DataExport,2026-05-05T21:57
EV006155,EMP0276,AD,DataExport,2026-04-18T14:28
EV006156,EMP0276,Okta,TokenUse,2026-05-24T15:33
EV006157,EMP0276,AD,TokenUse,2026-01-14T19:23
EV006158,EMP0276,Okta,RepoAccess,2026-02-27T19:28
EV006159,EMP0276,AD,RoleChange,2026-02-06T04:01
EV006160,EMP0276,Salesforce,RepoAccess,2026-04-23T22:49
EV006161,EMP0276,Salesforce,TicketUpdate,2026-01-11T05:37
EV006162,EMP0276,AD,DataExport,2026-03-03T17:03
EV006163,EMP0276,AD,RepoAccess,2026-05-29T02:05
EV006164,EMP0276,AD,DataExport,2026-05-21T01:20
EV006165,EMP0276,AD,TicketUpdate,2026-01-15T02:12
EV006166,EMP0276,AD,RoleChange,2026-01-30T05:54
EV006167,EMP0277,Okta,RepoAccess,2026-01-16T03:27
EV006168,EMP0277,AWS,TokenUse,2026-05-29T05:23
EV006169,EMP0277,Okta,RoleChange,2026-03-12T23:41
EV006170,EMP0277,Okta,Login,2026-02-06T17:12
EV006171,EMP0277,GitHub,S3Access,2026-02-19T20:36
EV006172,EMP0277,Okta,RepoAccess,2026-05-27T11:05
EV006173,EMP0277,Salesforce,RepoAccess,2026-05-01T18:13
EV006174,EMP0277,Salesforce,RoleChange,2026-01-17T08:49
EV006175,EMP0277,Okta,RepoAccess,2026-01-06T06:14
EV006176,EMP0277,AWS,S3Access,2026-01-16T01:34
EV006177,EMP0277,GitHub,TicketUpdate,2026-03-30T09:14
EV006178,EMP0277,GitHub,DataExport,2026-05-19T12:09
EV006179,EMP0277,AWS,Login,2026-02-19T01:41
EV006180,EMP0277,AD,Logout,2026-01-09T00:55
EV006181,EMP0277,Okta,TicketUpdate,2026-03-23T21:38
EV006182,EMP0277,GitHub,TicketUpdate,2026-03-12T05:59
EV006183,EMP0277,AWS,S3Access,2026-04-27T20:37
EV006184,EMP0277,AWS,Logout,2026-04-12T07:18
EV006185,EMP0277,AWS,TokenUse,2026-02-26T03:08
EV006186,EMP0277,AD,TokenUse,2026-03-15T20:52
EV006187,EMP0277,Salesforce,DataExport,2026-02-11T23:08
EV006188,EMP0277,GitHub,DataExport,2026-05-30T02:02
EV006189,EMP0277,Salesforce,DataExport,2026-02-17T21:21
EV006190,EMP0277,Okta,S3Access,2026-02-17T19:05
EV006191,EMP0277,AWS,S3Access,2026-02-02T19:25
EV006192,EMP0277,AWS,Logout,2026-02-16T18:38
EV006193,EMP0278,Okta,TicketUpdate,2026-01-14T11:19
EV006194,EMP0278,AD,Login,2026-05-21T03:41
EV006195,EMP0278,Salesforce,TicketUpdate,2026-02-27T13:10
EV006196,EMP0278,AWS,TicketUpdate,2026-01-04T20:03
EV006197,EMP0278,AWS,Login,2026-05-14T10:11
EV006198,EMP0278,AD,TicketUpdate,2026-03-01T09:46
EV006199,EMP0278,AWS,TicketUpdate,2026-01-28T03:19
EV006200,EMP0278,Okta,DataExport,2026-05-29T12:29
EV006201,EMP0278,Okta,RoleChange,2026-04-24T10:44
EV006202,EMP0278,GitHub,Login,2026-03-23T21:03
EV006203,EMP0278,Okta,RepoAccess,2026-03-01T21:33
EV006204,EMP0278,AD,RoleChange,2026-02-21T04:52
EV006205,EMP0278,AWS,S3Access,2026-01-30T10:27
EV006206,EMP0278,Okta,Login,2026-02-07T04:00
EV006207,EMP0278,AD,RepoAccess,2025-12-24T22:52
